576	40.4 	14.8 	44.6 
577	40.4 	14.8 	44.6 
579	40.4 	14.8 	44.6 
580	40.4 	14.8 	44.6 
582	40.4 	14.8 	44.6 
583	52.6 	7.8 	39.5 
584	52.6 	7.8 	39.5 
585	52.6 	7.8 	39.5 
587	52.6 	7.8 	39.5 
588	52.6 	7.8 	39.5 
589	52.6 	7.8 	39.5 
590	52.6 	7.8 	39.5 
591	52.6 	7.8 	39.5 
592	52.6 	7.8 	39.5 
593	52.6 	7.8 	39.5 
594	52.6 	7.8 	39.5 
595	52.6 	7.8 	39.5 
596	52.6 	7.8 	39.5 
598	52.6 	7.8 	39.5 
599	52.6 	7.8 	39.5 
600	52.6 	7.8 	39.5 
601	52.6 	7.8 	39.5 
602	52.6 	7.8 	39.5 
604	52.6 	7.8 	39.5 
605	52.6 	7.8 	39.5 
606	52.6 	7.8 	39.5 
607	52.6 	7.8 	39.5 
608	32.9 	23.7 	43.4 
609	32.9 	23.7 	43.4 
610	18.9 	21.8 	59.3 
612	42.8 	20.4 	36.8 
613	42.8 	20.4 	36.8 
614	42.8 	20.4 	36.8 
615	42.8 	20.4 	36.8 
616	42.8 	20.4 	36.8 
617	42.8 	20.4 	36.8 
618	42.8 	20.4 	36.8 
620	42.8 	20.4 	36.8 
621	42.8 	20.4 	36.8 
624	40.5 	30.3 	29.2 
626	40.5 	30.3 	29.2 
627	40.5 	30.3 	29.2 
628	40.5 	30.3 	29.2 
630	40.5 	30.3 	29.2 
631	17.9 	51.9 	30.1 
632	17.9 	51.9 	30.1 
633	17.9 	51.9 	30.1 
635	58.9 	16.2 	24.9 
635	58.9 	16.2 	24.9 
636	58.9 	16.2 	24.9 
636	58.9 	16.2 	24.9 
638	58.9 	16.2 	24.9 
638	58.9 	16.2 	24.9 
640	58.9 	16.2 	24.9 
640	58.9 	16.2 	24.9 
642	58.9 	16.2 	24.9 
642	58.9 	16.2 	24.9 
643	58.9 	16.2 	24.9 
643	58.9 	16.2 	24.9 
644	58.9 	16.2 	24.9 
644	58.9 	16.2 	24.9 
645	58.9 	16.2 	24.9 
645	58.9 	16.2 	24.9 
646	58.9 	16.2 	24.9 
646	58.9 	16.2 	24.9 
647	58.9 	16.2 	24.9 
647	58.9 	16.2 	24.9 
649	58.9 	16.2 	24.9 
649	58.9 	16.2 	24.9 
652	58.9 	16.2 	24.9 
652	58.9 	16.2 	24.9 
653	58.9 	16.2 	24.9 
653	58.9 	16.2 	24.9 
654	58.9 	16.2 	24.9 
654	58.9 	16.2 	24.9 
655	58.9 	16.2 	24.9 
655	58.9 	16.2 	24.9 
656	58.9 	16.2 	24.9 
656	58.9 	16.2 	24.9 
657	58.9 	16.2 	24.9 
657	58.9 	16.2 	24.9 
658	58.9 	16.2 	24.9 
658	58.9 	16.2 	24.9 
659	58.9 	16.2 	24.9 
659	58.9 	16.2 	24.9 
660	58.9 	16.2 	24.9 
660	58.9 	16.2 	24.9 
663	58.9 	16.2 	24.9 
663	58.9 	16.2 	24.9 
664	58.9 	16.2 	24.9 
664	58.9 	16.2 	24.9 
665	58.9 	16.2 	24.9 
665	58.9 	16.2 	24.9 
666	58.9 	16.2 	24.9 
666	58.9 	16.2 	24.9 
669	58.9 	16.2 	24.9 
669	58.9 	16.2 	24.9 
673	55.8 	22.2 	22 
674	55.8 	22.2 	22 
675	39.6 	39.9 	20.6 
676	35.9 	39.4 	24.8 
677	35.9 	39.4 	24.8 
678	70.8 	12.8 	16.5 
679	70.8 	12.8 	16.5 
680	70.8 	12.8 	16.5 
681	70.8 	12.8 	16.5 
682	70.8 	12.8 	16.5 
684	70.8 	12.8 	16.5 
685	70.8 	12.8 	16.5 
686	70.8 	12.8 	16.5 
687	70.8 	12.8 	16.5 
688	70.8 	12.8 	16.5 
689	70.8 	12.8 	16.5 
691	70.8 	12.8 	16.5 
692	70.8 	12.8 	16.5 
693	70.8 	12.8 	16.5 
695	70.8 	12.8 	16.5 
696	70.8 	12.8 	16.5 
697	70.8 	12.8 	16.5 
698	11.7 	36.8 	51.5 
699	11.7 	36.8 	51.5 
700	48.7 	29.9 	21.6 
702	64.3 	12.2 	23.5 
703	64.3 	12.2 	23.5 
705	64.3 	12.2 	23.5 
706	64.3 	12.2 	23.5 
707	64.3 	12.2 	23.5 
708	64.3 	12.2 	23.5 
709	64.3 	12.2 	23.5 
710	64.3 	12.2 	23.5 
711	64.3 	12.2 	23.5 
712	64.3 	12.2 	23.5 
714	64.3 	12.2 	23.5 
715	64.3 	12.2 	23.5 
717	64.3 	12.2 	23.5 
718	64.3 	12.2 	23.5 
719	64.3 	12.2 	23.5 
720	64.3 	12.2 	23.5 
722	64.3 	12.2 	23.5 
725	64.3 	12.2 	23.5 
727	64.3 	12.2 	23.5 
728	64.3 	12.2 	23.5 
730	64.3 	12.2 	23.5 
731	64.3 	12.2 	23.5 
732	74.6 	9.6 	15.9 
733	74.6 	9.6 	15.9 
734	74.6 	9.6 	15.9 
735	74.6 	9.6 	15.9 
737	74.6 	9.6 	15.9 
738	74.6 	9.6 	15.9 
741	74.6 	9.6 	15.9 
742	74.6 	9.6 	15.9 
743	74.6 	9.6 	15.9 
744	74.6 	9.6 	15.9 
746	74.6 	9.6 	15.9 
748	74.6 	9.6 	15.9 
749	74.6 	9.6 	15.9 
750	74.6 	9.6 	15.9 
751	74.6 	9.6 	15.9 
752	74.6 	9.6 	15.9 
753	74.6 	9.6 	15.9 
754	74.6 	9.6 	15.9 
755	74.6 	9.6 	15.9 
756	74.6 	9.6 	15.9 
757	74.6 	9.6 	15.9 
758	74.6 	9.6 	15.9 
759	74.6 	9.6 	15.9 
760	74.6 	9.6 	15.9 
761	74.6 	9.6 	15.9 
762	74.6 	9.6 	15.9 
763	74.6 	9.6 	15.9 
764	74.6 	9.6 	15.9 
765	74.6 	9.6 	15.9 
766	74.6 	9.6 	15.9 
767	74.6 	9.6 	15.9 
768	74.6 	9.6 	15.9 
770	74.6 	9.6 	15.9 
772	74.6 	9.6 	15.9 
773	74.6 	9.6 	15.9 
774	74.6 	9.6 	15.9 
776	74.6 	9.6 	15.9 
777	74.6 	9.6 	15.9 
778	74.6 	9.6 	15.9 
779	74.6 	9.6 	15.9 
781	74.6 	9.6 	15.9 
783	59.9 	13.4 	26.7 
784	59.9 	13.4 	26.7 
785	59.9 	13.4 	26.7 
786	59.9 	13.4 	26.7 
787	75.4 	7.4 	17.2 
788	75.4 	7.4 	17.2 
789	76 	9.9 	14.1 
790	76 	9.9 	14.1 
791	76 	9.9 	14.1 
793	69.9 	10.5 	19.5 
794	38.9 	17.6 	43.6 
795	38.9 	17.6 	43.6 
796	38.9 	17.6 	43.6 
798	38.9 	17.6 	43.6 
800	38.9 	17.6 	43.6 
802	38.9 	17.6 	43.6 
803	38.9 	17.6 	43.6 
805	38.9 	17.6 	43.6 
806	38.9 	17.6 	43.6 
807	38.9 	17.6 	43.6 
808	38.9 	17.6 	43.6 
809	38.9 	17.6 	43.6 
810	38.9 	17.6 	43.6 
811	38.9 	17.6 	43.6 
812	38.9 	17.6 	43.6 
814	38.9 	17.6 	43.6 
816	38.9 	17.6 	43.6 
817	68.4 	10.5 	21.2 
819	68.4 	10.5 	21.2 
821	68.4 	10.5 	21.2 
823	68.4 	10.5 	21.2 
824	68.4 	10.5 	21.2 
825	68.4 	10.5 	21.2 
826	68.4 	10.5 	21.2 
827	68.4 	10.5 	21.2 
828	68.4 	10.5 	21.2 
829	68.4 	10.5 	21.2 
830	68.4 	10.5 	21.2 
831	68.4 	10.5 	21.2 
832	68.4 	10.5 	21.2 
833	68.4 	10.5 	21.2 
834	68.4 	10.5 	21.2 
835	68.4 	10.5 	21.2 
837	68.4 	10.5 	21.2 
839	68.4 	10.5 	21.2 
840	68.4 	10.5 	21.2 
841	68.4 	10.5 	21.2 
842	68.4 	10.5 	21.2 
843	68.4 	10.5 	21.2 
844	68.4 	10.5 	21.2 
847	6.4 	29.8 	63.9 
848	6.4 	29.8 	63.9 
850	6.4 	29.8 	63.9 
852	6.4 	29.8 	63.9 
853	6.4 	29.8 	63.9 
855	-1 	-1 	-1 
856	-1 	-1 	-1 
857	-1 	-1 	-1 
859	80.8 	16.5 	2.8 
859	80.8 	16.5 	2.8 
860	92.6 	3.6 	3.7 
861	92.6 	3.6 	3.7 
862	92.6 	3.6 	3.7 
863	92.6 	3.6 	3.7 
895	92.8 	2.7 	4.7 
897	91.7 	3.3 	5.1 
898	91.7 	3.3 	5.1 
899	91.7 	3.3 	5.1 
901	91.7 	3.3 	5.1 
902	91.7 	3.3 	5.1 
903	91.7 	3.3 	5.1 
904	91.7 	3.3 	5.1 
905	91.7 	3.3 	5.1 
906	91.7 	3.3 	5.1 
907	91.7 	3.3 	5.1 
908	91.7 	3.3 	5.1 
909	91.7 	3.3 	5.1 
910	91.7 	3.3 	5.1 
911	91.7 	3.3 	5.1 
912	91.7 	3.3 	5.1 
913	91.7 	3.3 	5.1 
914	91.7 	3.3 	5.1 
915	91.7 	3.3 	5.1 
918	91.7 	3.3 	5.1 
919	91.7 	3.3 	5.1 
920	91.7 	3.3 	5.1 
921	91.7 	3.3 	5.1 
923	92.8 	2.7 	4.7 
924	92.8 	2.7 	4.7 
925	92.8 	2.7 	4.7 
926	92.8 	2.7 	4.7 
927	92.8 	2.7 	4.7 
929	82.1 	6.7 	11.3 
930	82.1 	6.7 	11.3 
931	82.1 	6.7 	11.3 
932	82.1 	6.7 	11.3 
934	68.3 	15.1 	16.6 
935	68.3 	15.1 	16.6 
936	57.6 	13.5 	29 
937	57.6 	13.5 	29 
938	57.6 	13.5 	29 
939	57.6 	13.5 	29 
941	31.2 	39.6 	29.2 
942	31.2 	39.6 	29.2 
943	31.2 	39.6 	29.2 
945	31.2 	39.6 	29.2 
946	31.2 	39.6 	29.2 
947	31.2 	39.6 	29.2 
948	31.2 	39.6 	29.2 
949	38.2 	36.6 	25.2 
950	24.6 	14.4 	61 
952	24.6 	14.4 	61 
953	24.6 	14.4 	61 
954	22.4 	24.5 	53 
955	22.4 	24.5 	53 
956	22.4 	24.5 	53 
957	22.4 	24.5 	53 
960	25.1 	12.2 	62.7 
962	25.1 	12.2 	62.7 
963	25.1 	12.2 	62.7 
964	25.1 	12.2 	62.7 
966	25.1 	12.2 	62.7 
968	25.1 	12.2 	62.7 
969	25.1 	12.2 	62.7 
970	25.1 	12.2 	62.7 
971	25.1 	12.2 	62.7 
972	25.1 	12.2 	62.7 
974	24.6 	14.4 	61 
976	76.6 	10.3 	13.1 
977	76.6 	10.3 	13.1 
980	76.6 	10.3 	13.1 
983	76.6 	10.3 	13.1 
985	69.1 	16.7 	14.3 
987	72.8 	10.5 	16.8 
988	54.8 	20.6 	24.9 
989	54.8 	20.6 	24.9 
990	54.8 	20.6 	24.9 
992	54.8 	20.6 	24.9 
993	54.8 	20.6 	24.9 
994	54.8 	20.6 	24.9 
995	54.8 	20.6 	24.9 
996	54.8 	20.6 	24.9 
997	54.8 	20.6 	24.9 
1004	63.5 	17.9 	18.7 
1005	49 	10.7 	40.3 
1008	49 	10.7 	40.3 
1009	47.8 	8.5 	43.8 
1010	43.2 	24.6 	32.4 
1011	43.2 	24.6 	32.4 
1013	43.2 	24.6 	32.4 
1015	43.2 	24.6 	32.4 
1016	61.7 	14.4 	23.9 
1017	61.7 	14.4 	23.9 
1018	61.7 	14.4 	23.9 
1020	61.7 	14.4 	23.9 
1021	61.7 	14.4 	23.9 
1022	61.7 	14.4 	23.9 
1023	61.7 	14.4 	23.9 
1024	61.7 	14.4 	23.9 
1025	61.7 	14.4 	23.9 
1026	61.7 	14.4 	23.9 
1027	61.7 	14.4 	23.9 
1028	61.7 	14.4 	23.9 
1029	61.7 	14.4 	23.9 
1030	61.7 	14.4 	23.9 
1031	61.7 	14.4 	23.9 
1032	61.7 	14.4 	23.9 
1033	61.7 	14.4 	23.9 
1034	61.7 	14.4 	23.9 
1035	61.7 	14.4 	23.9 
1036	61.7 	14.4 	23.9 
1037	61.7 	14.4 	23.9 
1038	61.7 	14.4 	23.9 
1039	61.7 	14.4 	23.9 
1040	61.7 	14.4 	23.9 
1041	61.7 	14.4 	23.9 
1043	61.7 	14.4 	23.9 
1045	53.6 	15.8 	30.6 
1046	53.6 	15.8 	30.6 
1047	53.6 	15.8 	30.6 
1048	53.6 	15.8 	30.6 
1049	53.6 	15.8 	30.6 
1050	53.6 	15.8 	30.6 
1051	53.6 	15.8 	30.6 
1052	53.6 	15.8 	30.6 
1053	53.6 	15.8 	30.6 
1054	53.6 	15.8 	30.6 
